wikidata_id,label,uri
Q645760,Kota Kinabalu International Airport,http://www.wikidata.org/entity/Q645760
Q35280830,Miller Ranch Airport,http://www.wikidata.org/entity/Q35280830
Q35269247,Johnsons Airport,http://www.wikidata.org/entity/Q35269247
Q34961568,Miller Farm Landing Strip,http://www.wikidata.org/entity/Q34961568
Q35280693,Miller Air Park,http://www.wikidata.org/entity/Q35280693
Q35280780,Miller Farm Airport,http://www.wikidata.org/entity/Q35280780
Q35280769,Miller Brothers Airport,http://www.wikidata.org/entity/Q35280769
Q35280729,Miller Airport,http://www.wikidata.org/entity/Q35280729
Q35280791,Miller Farm Airport,http://www.wikidata.org/entity/Q35280791
Q35280739,Miller Airport,http://www.wikidata.org/entity/Q35280739
Q49748165,Miller Airport,http://www.wikidata.org/entity/Q49748165
Q35280750,Miller Airstrip,http://www.wikidata.org/entity/Q35280750
Q35280870,Millers Flying Service Airport,http://www.wikidata.org/entity/Q35280870
Q35280712,Miller Airport,http://www.wikidata.org/entity/Q35280712
Q35280701,Miller Airport,http://www.wikidata.org/entity/Q35280701
Q35280850,Miller-Herrold Airport,http://www.wikidata.org/entity/Q35280850
Q3274675,Georgetown County Airport,http://www.wikidata.org/entity/Q3274675
Q3274201,George M. Bryan Airport,http://www.wikidata.org/entity/Q3274201
Q3055935,aerosol paint,http://www.wikidata.org/entity/Q3055935
Q97208556,Sabiha Gökçen Havalimanı,http://www.wikidata.org/entity/Q97208556
Q34486,helicopter,http://www.wikidata.org/entity/Q34486
Q3276974,Lal Bahadur Shastri Airport,http://www.wikidata.org/entity/Q3276974
Q729886,Trondheim Airport,http://www.wikidata.org/entity/Q729886
Q1420601,"Kos International Airport ""Hippocrates""",http://www.wikidata.org/entity/Q1420601
Q849347,Venice Marco Polo Airport,http://www.wikidata.org/entity/Q849347
Q10591971,Lufthavnen Metro Station,http://www.wikidata.org/entity/Q10591971
Q926029,Deputado Luís Eduardo Magalhães International Airport,http://www.wikidata.org/entity/Q926029
Q381184,Aéro-Service,http://www.wikidata.org/entity/Q381184
Q4862068,Barodontalgia,http://www.wikidata.org/entity/Q4862068
Q76269,Oslo Airport,http://www.wikidata.org/entity/Q76269
Q1474092,Houston Aeros,http://www.wikidata.org/entity/Q1474092
Q530773,Augusto C. Sandino International Airport,http://www.wikidata.org/entity/Q530773
Q816717,Benazir Bhutto International Airport,http://www.wikidata.org/entity/Q816717
Q843229,Bucharest Băneasa Aurel Vlaicu International Airport,http://www.wikidata.org/entity/Q843229
Q478620,Aalborg Airport,http://www.wikidata.org/entity/Q478620
Q598817,Hollywood Burbank Airport,http://www.wikidata.org/entity/Q598817
Q4698551,fictional aircraft,http://www.wikidata.org/entity/Q4698551
Q49748169,Millertime Airport,http://www.wikidata.org/entity/Q49748169
Q49746006,MILLER'S MOTHER LODE,http://www.wikidata.org/entity/Q49746006
Q1835533,Shaheed Bhagat Singh International Airport,http://www.wikidata.org/entity/Q1835533
Q2247528,Sheikh ul-Alam International Airport,http://www.wikidata.org/entity/Q2247528
Q598850,Biju Patnaik Airport,http://www.wikidata.org/entity/Q598850
Q3456412,Great Falls International Airport,http://www.wikidata.org/entity/Q3456412
Q620706,Djibouti-Ambouli International Airport,http://www.wikidata.org/entity/Q620706
Q999047,Jorge Newbery Airport,http://www.wikidata.org/entity/Q999047
Q645492,N'Djili International Airport,http://www.wikidata.org/entity/Q645492
Q532778,Dushanbe International Airport,http://www.wikidata.org/entity/Q532778
Q3888513,Brown County Airport,http://www.wikidata.org/entity/Q3888513
Q841429,Naha Airport Station,http://www.wikidata.org/entity/Q841429
Q7355853,Rocky Mount-Wilson Regional Airport,http://www.wikidata.org/entity/Q7355853
Q3887239,Brownwood Regional Airport,http://www.wikidata.org/entity/Q3887239
Q2247541,Visakhapatnam International Airport,http://www.wikidata.org/entity/Q2247541
Q259471,Aeronautics,http://www.wikidata.org/entity/Q259471
Q4688160,Aero Star,http://www.wikidata.org/entity/Q4688160
Q1232348,Chania International Airport,http://www.wikidata.org/entity/Q1232348
Q1432638,Rostov-on-Don Airport,http://www.wikidata.org/entity/Q1432638
Q704823,Zaragoza Airport,http://www.wikidata.org/entity/Q704823
Q721780,Lilongwe International Airport,http://www.wikidata.org/entity/Q721780
Q1054857,Sendai Airport,http://www.wikidata.org/entity/Q1054857
Q3274424,Georgetown Executive Airport,http://www.wikidata.org/entity/Q3274424
Q833533,Flughafen metro station,http://www.wikidata.org/entity/Q833533
Q7391292,air,http://www.wikidata.org/entity/Q7391292
Q17479873,Aeroméxico Rewards,http://www.wikidata.org/entity/Q17479873
Q1125392,Saint Jerome Airport,http://www.wikidata.org/entity/Q1125392
Q1420233,Bradley International Airport,http://www.wikidata.org/entity/Q1420233
Q389241,Bologna Guglielmo Marconi Airport,http://www.wikidata.org/entity/Q389241
Q15587095,Aerobryopsis atrocaulis,http://www.wikidata.org/entity/Q15587095
Q15587281,Aerobryopsis hokinensis,http://www.wikidata.org/entity/Q15587281
Q15586908,Aerobryidium phymatodes,http://www.wikidata.org/entity/Q15586908
Q15582489,Aerobryum javense,http://www.wikidata.org/entity/Q15582489
Q15604663,Aerobryopsis crispifolia,http://www.wikidata.org/entity/Q15604663
Q15582978,Aerobryopsis crispicuspis,http://www.wikidata.org/entity/Q15582978
Q17286019,Aerobryopsis cymatocheilos,http://www.wikidata.org/entity/Q17286019
Q16825758,Aeromonas taiwanensis,http://www.wikidata.org/entity/Q16825758
Q27438469,Aerosakkonema,http://www.wikidata.org/entity/Q27438469
Q17286004,Aerobryopsis auriculata,http://www.wikidata.org/entity/Q17286004
Q17286181,Aerobryum lanosum,http://www.wikidata.org/entity/Q17286181
Q15605279,Aerobryopsis martinicensis,http://www.wikidata.org/entity/Q15605279
Q15562069,Aerobryum nipponicum,http://www.wikidata.org/entity/Q15562069
Q15583272,Aerobryopsis pseudocapensis,http://www.wikidata.org/entity/Q15583272
Q15584993,Aerobryopsis pseudolanosa,http://www.wikidata.org/entity/Q15584993
Q15604790,Aerobryopsis fuscescens,http://www.wikidata.org/entity/Q15604790
Q2798607,Aerothyris joubini,http://www.wikidata.org/entity/Q2798607
Q15587408,Aerobryopsis integrifolia,http://www.wikidata.org/entity/Q15587408
Q15584758,Aerobryopsis lanosa,http://www.wikidata.org/entity/Q15584758
Q20903585,Aeromys tephromelas tephromelas,http://www.wikidata.org/entity/Q20903585
Q21215068,Aerorchestes,http://www.wikidata.org/entity/Q21215068
Q20903586,Aeromys tephromelas phaeomelas,http://www.wikidata.org/entity/Q20903586
Q21382029,Aeromonas salmonicida salmonicida,http://www.wikidata.org/entity/Q21382029
Q7419674,Santa Maria Airport,http://www.wikidata.org/entity/Q7419674
Q1197691,Hangzhou Xiaoshan International Airport,http://www.wikidata.org/entity/Q1197691
Q2750047,Burlington International Airport,http://www.wikidata.org/entity/Q2750047
Q12257149,Eurocopter AS332 Super Puma,http://www.wikidata.org/entity/Q12257149
Q2714211,Jönköping Airport,http://www.wikidata.org/entity/Q2714211
Q20755,Sylt Airport,http://www.wikidata.org/entity/Q20755
Q1692316,John Wayne Airport,http://www.wikidata.org/entity/Q1692316
Q420847,Libreville International Airport,http://www.wikidata.org/entity/Q420847
Q1431971,Luleå/Kallax Airport,http://www.wikidata.org/entity/Q1431971
Q555944,Juana Azurduy de Padilla International Airport,http://www.wikidata.org/entity/Q555944
Q591319,Aerowagon,http://www.wikidata.org/entity/Q591319
Q380580,Aegean Airlines,http://www.wikidata.org/entity/Q380580
Q106804812,Aeronautical Chart and Information Center,http://www.wikidata.org/entity/Q106804812
Q828379,M. R. Štefánik Airport,http://www.wikidata.org/entity/Q828379
Q7419700,Santa Maria Public Airport,http://www.wikidata.org/entity/Q7419700
Q381573,National Republican Air Force,http://www.wikidata.org/entity/Q381573
Q587675,El Salvador International Airport,http://www.wikidata.org/entity/Q587675
Q15939940,Binhaiguojijichang station,http://www.wikidata.org/entity/Q15939940
Q662434,Helsinki-Malmi Airport,http://www.wikidata.org/entity/Q662434
Q1658243,Devi Ahilyabai Holkar Airport,http://www.wikidata.org/entity/Q1658243
Q2138424,regional airport,http://www.wikidata.org/entity/Q2138424
Q2902159,Astor Piazzolla International Airport,http://www.wikidata.org/entity/Q2902159
Q381750,aerospike engine,http://www.wikidata.org/entity/Q381750
Q491767,Pyongyang International Airport,http://www.wikidata.org/entity/Q491767
Q1432144,Nantes Atlantique Airport,http://www.wikidata.org/entity/Q1432144
Q1432943,Surgut International Airport,http://www.wikidata.org/entity/Q1432943
Q11610321,Haneda Airport,http://www.wikidata.org/entity/Q11610321
Q1150557,Nadi International Airport,http://www.wikidata.org/entity/Q1150557
Q24391564,Aero,http://www.wikidata.org/entity/Q24391564
Q112602433,Aerovias Condor,http://www.wikidata.org/entity/Q112602433
Q111731871,Aerospatiale HH-65 Dolphin,http://www.wikidata.org/entity/Q111731871
Q27611270,Aerodramus brevirostris innominatus,http://www.wikidata.org/entity/Q27611270
Q87188923,Aeropsis,http://www.wikidata.org/entity/Q87188923
Q1324587,Burgas Airport,http://www.wikidata.org/entity/Q1324587
Q7338544,Riverside Municipal Airport,http://www.wikidata.org/entity/Q7338544
Q2026780,Aeroflotsky,http://www.wikidata.org/entity/Q2026780
Q1049288,Wilson Airport,http://www.wikidata.org/entity/Q1049288
Q2181363,Halmstad Airport,http://www.wikidata.org/entity/Q2181363
Q843204,Reykjavík Airport,http://www.wikidata.org/entity/Q843204
Q852817,radiosonde,http://www.wikidata.org/entity/Q852817
Q794533,Aéronautique Militaire,http://www.wikidata.org/entity/Q794533
Q13231324,Aeromachus stigmata,http://www.wikidata.org/entity/Q13231324
Q1800390,Naval Air Station North Island,http://www.wikidata.org/entity/Q1800390
Q650285,Ufa International Airport,http://www.wikidata.org/entity/Q650285
Q19700822,Sofia Airport Metro Station,http://www.wikidata.org/entity/Q19700822
Q18712770,Atatürk Havalimanı,http://www.wikidata.org/entity/Q18712770
Q1147000,Dubrovnik Ruđer Bošković Airport,http://www.wikidata.org/entity/Q1147000
Q10853595,Wilson Bar USFS Airport,http://www.wikidata.org/entity/Q10853595
Q1430981,Perm International Airport,http://www.wikidata.org/entity/Q1430981
Q53082,Aeromar,http://www.wikidata.org/entity/Q53082
Q1430662,University of Illinois Willard Airport,http://www.wikidata.org/entity/Q1430662
Q28692646,artificial island airport,http://www.wikidata.org/entity/Q28692646
Q937462,Veer Savarkar International Airport,http://www.wikidata.org/entity/Q937462
Q1430913,Austin-Bergstrom International Airport,http://www.wikidata.org/entity/Q1430913
Q1152024,Mashhad International Airport,http://www.wikidata.org/entity/Q1152024
Q8981,Aberdeen Airport,http://www.wikidata.org/entity/Q8981
Q598197,Bilbao Airport,http://www.wikidata.org/entity/Q598197
Q1433197,Verona Villafranca Airport,http://www.wikidata.org/entity/Q1433197
Q866831,Memphis International Airport,http://www.wikidata.org/entity/Q866831
Q30598247,Hasheminejad Airport Metro Station,http://www.wikidata.org/entity/Q30598247
Q1431631,Juanda International Airport,http://www.wikidata.org/entity/Q1431631
Q8975,Newcastle International Airport,http://www.wikidata.org/entity/Q8975
Q1131604,Oulu Airport,http://www.wikidata.org/entity/Q1131604
Q525486,Macau International Airport,http://www.wikidata.org/entity/Q525486
Q537950,Milwaukee Mitchell International Airport,http://www.wikidata.org/entity/Q537950
Q58754,Doha International Airport,http://www.wikidata.org/entity/Q58754
Q1138408,Sochi International Airport,http://www.wikidata.org/entity/Q1138408
Q1119032,Aden Adde International Airport,http://www.wikidata.org/entity/Q1119032
Q1466205,Thiruvananthapuram International Airport,http://www.wikidata.org/entity/Q1466205
Q49751426,Thomas Strip Aerodrome,http://www.wikidata.org/entity/Q49751426
Q49751423,Thomas Creek Airport,http://www.wikidata.org/entity/Q49751423
Q35311002,Thomas Airport,http://www.wikidata.org/entity/Q35311002
Q35310974,Thomas Airport,http://www.wikidata.org/entity/Q35310974
Q35311110,Thomas Ranch Airport,http://www.wikidata.org/entity/Q35311110
Q35311088,Thomas Landing Airport,http://www.wikidata.org/entity/Q35311088
Q4688289,Aerolift,http://www.wikidata.org/entity/Q4688289
Q16676499,aerodrome flight information service,http://www.wikidata.org/entity/Q16676499
Q4073690,Aeroport Vnukovo,http://www.wikidata.org/entity/Q4073690
Q381291,Aero Flight,http://www.wikidata.org/entity/Q381291
Q8727,Liverpool John Lennon Airport,http://www.wikidata.org/entity/Q8727
Q3274938,Georgetown Airport,http://www.wikidata.org/entity/Q3274938
Q193010,wind tunnel,http://www.wikidata.org/entity/Q193010
Q1143116,Haikou Meilan International Airport,http://www.wikidata.org/entity/Q1143116
Q8992,Glasgow Prestwick Airport,http://www.wikidata.org/entity/Q8992
Q3274270,George T. Lewis Airport,http://www.wikidata.org/entity/Q3274270
Q141677,Xi'an Xianyang International Airport,http://www.wikidata.org/entity/Q141677
Q1431229,Donetsk International Airport,http://www.wikidata.org/entity/Q1431229
Q849383,Naples International Airport,http://www.wikidata.org/entity/Q849383
Q174233,Nursultan Nazarbayev International Airport,http://www.wikidata.org/entity/Q174233
Q2231888,Antonio José de Sucre Airport,http://www.wikidata.org/entity/Q2231888
Q2234508,Aerodrome Abbeville,http://www.wikidata.org/entity/Q2234508
Q381534,aeromancy,http://www.wikidata.org/entity/Q381534
Q1139574,Beijing Daxing International Airport,http://www.wikidata.org/entity/Q1139574
Q905933,Diori Hamani International Airport,http://www.wikidata.org/entity/Q905933
Q692279,Clark International Airport,http://www.wikidata.org/entity/Q692279
Q613569,Dallas Love Field,http://www.wikidata.org/entity/Q613569
Q667001,Faro Airport,http://www.wikidata.org/entity/Q667001
Q240694,Phuket International Airport,http://www.wikidata.org/entity/Q240694
Q906745,Haneda Airport Terminal 1·2 Station,http://www.wikidata.org/entity/Q906745
Q44877,Paro Airport,http://www.wikidata.org/entity/Q44877
Q381619,aerophagia,http://www.wikidata.org/entity/Q381619
Q1031594,Marine Corps Air Station Cherry Point,http://www.wikidata.org/entity/Q1031594
Q127771,fighter,http://www.wikidata.org/entity/Q127771
Q60879,Allama Iqbal International Airport,http://www.wikidata.org/entity/Q60879
Q49751424,Thomas Farms Airport,http://www.wikidata.org/entity/Q49751424
Q35311099,Thomas Municipal Airport,http://www.wikidata.org/entity/Q35311099
Q35311016,Thomas Browne Airpark,http://www.wikidata.org/entity/Q35311016
Q957105,Sandefjord Airport,http://www.wikidata.org/entity/Q957105
Q21483849,Aeroplan,http://www.wikidata.org/entity/Q21483849
Q132873,Aerosteon,http://www.wikidata.org/entity/Q132873
Q155359,Zadar Airport,http://www.wikidata.org/entity/Q155359
Q8699,Leeds Bradford Airport,http://www.wikidata.org/entity/Q8699
Q833555,"Rhodes International Airport ""Diagoras""",http://www.wikidata.org/entity/Q833555
Q381655,Aeropus,http://www.wikidata.org/entity/Q381655
Q4688210,Aerocar International,http://www.wikidata.org/entity/Q4688210
Q4688463,Aerosport,http://www.wikidata.org/entity/Q4688463
Q112990196,Aerorozvidka,http://www.wikidata.org/entity/Q112990196
Q2181856,Aeronwy Thomas,http://www.wikidata.org/entity/Q2181856
Q20090062,Aero Chord,http://www.wikidata.org/entity/Q20090062
Q381398,Aerocar,http://www.wikidata.org/entity/Q381398
Q644963,Maya-Maya Airport,http://www.wikidata.org/entity/Q644963
Q648423,Erbil International Airport,http://www.wikidata.org/entity/Q648423
Q26215,Mora-Siljan Airport,http://www.wikidata.org/entity/Q26215
Q969087,Colorado Springs Airport,http://www.wikidata.org/entity/Q969087
Q7231962,Portland International Airport,http://www.wikidata.org/entity/Q7231962
Q7881778,Umpqua River Farm Airport,http://www.wikidata.org/entity/Q7881778
Q104748947,Shuofang Airport station,http://www.wikidata.org/entity/Q104748947
Q503228,Houston Aeros,http://www.wikidata.org/entity/Q503228
Q837745,Buyant-Ukhaa International Airport,http://www.wikidata.org/entity/Q837745
Q1322696,Kigali International Airport,http://www.wikidata.org/entity/Q1322696
Q682232,Friedrichshafen Airport,http://www.wikidata.org/entity/Q682232
Q505572,Coimbatore Airport,http://www.wikidata.org/entity/Q505572
Q1136355,Antonio B. Won Pat International Airport,http://www.wikidata.org/entity/Q1136355
Q17609,Darwin International Airport,http://www.wikidata.org/entity/Q17609
Q2900847,Bagdogra Airport,http://www.wikidata.org/entity/Q2900847
Q573547,Calicut International Airport,http://www.wikidata.org/entity/Q573547
Q1144233,Corfu International Airport,http://www.wikidata.org/entity/Q1144233
Q177216,Xiamen Gaoqi International Airport,http://www.wikidata.org/entity/Q177216
Q643570,Aeronutronic,http://www.wikidata.org/entity/Q643570
Q4688459,Aerospike database,http://www.wikidata.org/entity/Q4688459
Q3606002,"Aeronautical Division, U.S. Signal Corps",http://www.wikidata.org/entity/Q3606002
Q4073692,Aeroport Domodedovo,http://www.wikidata.org/entity/Q4073692
Q598537,Blackbushe Airport,http://www.wikidata.org/entity/Q598537
Q3273957,George Felt Airport,http://www.wikidata.org/entity/Q3273957
Q430490,Ankara Esenboğa Airport,http://www.wikidata.org/entity/Q430490
Q1192962,Raleigh–Durham International Airport,http://www.wikidata.org/entity/Q1192962
Q2740248,Aero Spacelines Mini Guppy,http://www.wikidata.org/entity/Q2740248
Q854130,Cape Town International Airport,http://www.wikidata.org/entity/Q854130
Q555940,Juan Santamaría International Airport,http://www.wikidata.org/entity/Q555940
Q513689,Léopold Sédar Senghor International Airport,http://www.wikidata.org/entity/Q513689
Q2460414,Erebuni Airport,http://www.wikidata.org/entity/Q2460414
Q865724,Birmingham-Shuttlesworth International Airport,http://www.wikidata.org/entity/Q865724
Q1322497,Nagoya Airfield,http://www.wikidata.org/entity/Q1322497
Q1043277,Tenzing-Hillary Airport,http://www.wikidata.org/entity/Q1043277
Q251538,Salzburg Airport,http://www.wikidata.org/entity/Q251538
Q1122958,Juba International Airport,http://www.wikidata.org/entity/Q1122958
Q909488,Brasília International Airport,http://www.wikidata.org/entity/Q909488
Q1054472,Siem Reap International Airport,http://www.wikidata.org/entity/Q1054472
Q8022907,Wilson's Airport,http://www.wikidata.org/entity/Q8022907
Q39668,Eurocopter AS350 Écureuil,http://www.wikidata.org/entity/Q39668
Q8996,Doncaster Sheffield Airport,http://www.wikidata.org/entity/Q8996
Q2673010,Jayprakash Narayan International Airport,http://www.wikidata.org/entity/Q2673010
Q1547557,Mariscal Sucre International Airport,http://www.wikidata.org/entity/Q1547557
Q2247550,Imphal Airport,http://www.wikidata.org/entity/Q2247550
Q194433,lift,http://www.wikidata.org/entity/Q194433
Q1806489,Yokota Air Base,http://www.wikidata.org/entity/Q1806489
Q821984,Tenerife South Airport,http://www.wikidata.org/entity/Q821984
Q1357851,Latakia International Airport,http://www.wikidata.org/entity/Q1357851
Q269588,Edmonton International Airport,http://www.wikidata.org/entity/Q269588
Q332302,Kenneth Kaunda International Airport,http://www.wikidata.org/entity/Q332302
Q290527,Mangaluru Airport,http://www.wikidata.org/entity/Q290527
Q1431601,Krasnoyarsk International Airport,http://www.wikidata.org/entity/Q1431601
Q34960322,Browns Airport,http://www.wikidata.org/entity/Q34960322
Q24284,WT9 Dynamic,http://www.wikidata.org/entity/Q24284
Q14846726,Aerogrammus,http://www.wikidata.org/entity/Q14846726
Q1797758,L.F. Wade International Airport,http://www.wikidata.org/entity/Q1797758
Q924954,"Kalamata International Airport ""Captain Vasilis Konstantakopoulos""",http://www.wikidata.org/entity/Q924954
Q2074948,Petropavlovsk-Kamchatsky Airport,http://www.wikidata.org/entity/Q2074948
Q2290825,Roshchino International Airport,http://www.wikidata.org/entity/Q2290825
Q571536,Tampa International Airport,http://www.wikidata.org/entity/Q571536
Q1156904,Kutaisi International Airport,http://www.wikidata.org/entity/Q1156904
Q1061330,Christchurch International Airport,http://www.wikidata.org/entity/Q1061330
Q474632,Cairns Airport,http://www.wikidata.org/entity/Q474632
Q525030,Nnamdi Azikiwe International Airport,http://www.wikidata.org/entity/Q525030
Q330658,Indian Air Force,http://www.wikidata.org/entity/Q330658
Q2213576,Hultsfred Airport,http://www.wikidata.org/entity/Q2213576
Q13184,berry,http://www.wikidata.org/entity/Q13184
Q1891895,Morane-Saulnier,http://www.wikidata.org/entity/Q1891895
Q584102,Shannon Airport,http://www.wikidata.org/entity/Q584102
Q4688470,Aerostar,http://www.wikidata.org/entity/Q4688470
Q49751425,Thomas Memorial Airport,http://www.wikidata.org/entity/Q49751425
Q35311030,Thomas County Airport,http://www.wikidata.org/entity/Q35311030
Q60307711,International Airport station,http://www.wikidata.org/entity/Q60307711
Q8991,Jersey Airport,http://www.wikidata.org/entity/Q8991
Q9001,Isle of Man Airport,http://www.wikidata.org/entity/Q9001
Q774669,Tianjin Binhai International Airport,http://www.wikidata.org/entity/Q774669
Q2034869,Zhengzhou Xinzheng International Airport,http://www.wikidata.org/entity/Q2034869
Q843397,Fukuokakūkō Station,http://www.wikidata.org/entity/Q843397
Q2625512,Örebro Airport,http://www.wikidata.org/entity/Q2625512
Q1595087,Swami Vivekananda Airport,http://www.wikidata.org/entity/Q1595087
Q2369228,Aerograd,http://www.wikidata.org/entity/Q2369228
Q7665666,São Paulo de Olivença Airport,http://www.wikidata.org/entity/Q7665666
Q381268,AB-210,http://www.wikidata.org/entity/Q381268
Q381479,Aerogem Aviation,http://www.wikidata.org/entity/Q381479
Q1165280,Port Bouet Airport,http://www.wikidata.org/entity/Q1165280
Q1430865,César Manrique Lanzarote Airport,http://www.wikidata.org/entity/Q1430865
Q1432871,Simferopol International Airport,http://www.wikidata.org/entity/Q1432871
Q1330618,Changsha Huanghua International Airport,http://www.wikidata.org/entity/Q1330618
Q39164,Bodø Airport,http://www.wikidata.org/entity/Q39164
Q1657780,Dr. Babasaheb Ambedkar International Airport,http://www.wikidata.org/entity/Q1657780
Q1432246,Omsk Tsentralny Airport,http://www.wikidata.org/entity/Q1432246
Q17606,Alice Springs Airport,http://www.wikidata.org/entity/Q17606
Q1417668,FinnPa,http://www.wikidata.org/entity/Q1417668
Q14300,Canberra Airport,http://www.wikidata.org/entity/Q14300
Q8987,George Best Belfast City Airport,http://www.wikidata.org/entity/Q8987
Q2867416,AeroVironment Switchblade,http://www.wikidata.org/entity/Q2867416
Q3015351,Región de Murcia International Airport,http://www.wikidata.org/entity/Q3015351
Q1430822,Andrés Sabella Airport,http://www.wikidata.org/entity/Q1430822
Q1877066,Kumasi Airport,http://www.wikidata.org/entity/Q1877066
Q4073688,Airport,http://www.wikidata.org/entity/Q4073688
Q3274373,Georgetown-Scott County Airport,http://www.wikidata.org/entity/Q3274373
Q10853586,University of Oklahoma Westheimer Airport,http://www.wikidata.org/entity/Q10853586
Q202325,jet stream,http://www.wikidata.org/entity/Q202325
Q1133228,air taxi,http://www.wikidata.org/entity/Q1133228
Q7285421,Raja Bhoj Airport,http://www.wikidata.org/entity/Q7285421
Q32015063,aerobatic maneuver,http://www.wikidata.org/entity/Q32015063
Q748848,Brno-Tuřany Airport,http://www.wikidata.org/entity/Q748848
Q1150574,Wellington Airport,http://www.wikidata.org/entity/Q1150574
Q707731,"Florence Airport, Peretola",http://www.wikidata.org/entity/Q707731
Q1431349,Fuerteventura Airport,http://www.wikidata.org/entity/Q1431349
Q1431985,Cuatro Vientos Airport,http://www.wikidata.org/entity/Q1431985
Q5124659,joint-use airport,http://www.wikidata.org/entity/Q5124659
Q35305832,St Mary's Airpark,http://www.wikidata.org/entity/Q35305832
Q4698883,Airport,http://www.wikidata.org/entity/Q4698883
Q3014558,Naval Air Weapons Station China Lake,http://www.wikidata.org/entity/Q3014558
Q381249,Aero 45,http://www.wikidata.org/entity/Q381249
Q1432146,Nashville International Airport,http://www.wikidata.org/entity/Q1432146
Q606067,Liege Airport,http://www.wikidata.org/entity/Q606067
Q898928,Douala International Airport,http://www.wikidata.org/entity/Q898928
Q902486,Grantley Adams International Airport,http://www.wikidata.org/entity/Q902486
Q158211,Hahn Airport,http://www.wikidata.org/entity/Q158211
Q381788,Aerovolga LA-8,http://www.wikidata.org/entity/Q381788
Q4688391,Aeroplane,http://www.wikidata.org/entity/Q4688391
Q9008933,Intercontinental de Aviación,http://www.wikidata.org/entity/Q9008933
Q2615429,Aerospace Industries Association,http://www.wikidata.org/entity/Q2615429
Q7111288,Ourilândia do Norte Airport,http://www.wikidata.org/entity/Q7111288
Q508573,Aerosmith Video Scrapbook,http://www.wikidata.org/entity/Q508573
Q4688306,Aeromachus dubius,http://www.wikidata.org/entity/Q4688306
Q2775871,Surat Airport,http://www.wikidata.org/entity/Q2775871
Q3503582,Kristianstad Airport,http://www.wikidata.org/entity/Q3503582
Q1060852,Jieyang Chaoshan International Airport,http://www.wikidata.org/entity/Q1060852
Q1578972,Albuquerque International Sunport,http://www.wikidata.org/entity/Q1578972
Q1432843,Seychelles International Airport,http://www.wikidata.org/entity/Q1432843
Q5658934,Aeronáutica Naval,http://www.wikidata.org/entity/Q5658934
Q3606007,Aeroporti di Puglia,http://www.wikidata.org/entity/Q3606007
Q2875708,Aéroport,http://www.wikidata.org/entity/Q2875708
Q96194644,Aéroport Lyon Saint Exupéry,http://www.wikidata.org/entity/Q96194644
Q102187969,Aero Elite: Combat Academy,http://www.wikidata.org/entity/Q102187969
Q1355258,Stavanger Airport,http://www.wikidata.org/entity/Q1355258
Q1323755,Winnipeg James Armstrong Richardson International Airport,http://www.wikidata.org/entity/Q1323755
Q950834,Kurumoch International Airport,http://www.wikidata.org/entity/Q950834
Q1155685,Hakodate Airport,http://www.wikidata.org/entity/Q1155685
Q642313,Dzaoudzi Pamandzi International Airport,http://www.wikidata.org/entity/Q642313
Q639161,Madeira Cristiano-Ronaldo Airport,http://www.wikidata.org/entity/Q639161
Q847412,Udaipur Airport,http://www.wikidata.org/entity/Q847412
Q17570,Newcastle Airport,http://www.wikidata.org/entity/Q17570
Q180129,Manchester–Boston Regional Airport,http://www.wikidata.org/entity/Q180129
Q35247916,Brown Airport,http://www.wikidata.org/entity/Q35247916
Q35321179,Wilson Airport,http://www.wikidata.org/entity/Q35321179
Q1156310,Kagoshima Airport,http://www.wikidata.org/entity/Q1156310
Q965083,Dalian Zhoushuizi International Airport,http://www.wikidata.org/entity/Q965083
Q16892752,Isla Santa María Airport,http://www.wikidata.org/entity/Q16892752
Q20455825,Valencia Airport,http://www.wikidata.org/entity/Q20455825
Q36460,Sir Seewoosagur Ramgoolam International Airport,http://www.wikidata.org/entity/Q36460
Q49249,Husein Sastranegara International Airport,http://www.wikidata.org/entity/Q49249
Q1022397,Maputo International Airport,http://www.wikidata.org/entity/Q1022397
Q1432042,Mineralnye Vody Airport,http://www.wikidata.org/entity/Q1432042
Q1432440,John Glenn Columbus International Airport,http://www.wikidata.org/entity/Q1432440
Q1432310,Palm Beach International Airport,http://www.wikidata.org/entity/Q1432310
Q1418829,Basra International Airport,http://www.wikidata.org/entity/Q1418829
Q1049719,Faa'a International Airport,http://www.wikidata.org/entity/Q1049719
Q25226,Cam Ranh International Airport,http://www.wikidata.org/entity/Q25226
Q4688176,aeroallergen,http://www.wikidata.org/entity/Q4688176
Q2876159,aerosol therapy,http://www.wikidata.org/entity/Q2876159
Q28746096,Aéroport d'Orly,http://www.wikidata.org/entity/Q28746096
Q6018089,aeropalynology,http://www.wikidata.org/entity/Q6018089
Q606956,White-throated Swift,http://www.wikidata.org/entity/Q606956
Q39663,Dauphin 2,http://www.wikidata.org/entity/Q39663
Q12694861,Santa Helena de Goiás Airport,http://www.wikidata.org/entity/Q12694861
Q20861591,Chaudhary Charan Singh International Airport metro station,http://www.wikidata.org/entity/Q20861591
Q1144167,Shenyang Taoxian International Airport,http://www.wikidata.org/entity/Q1144167
Q577067,Vladivostok International Airport,http://www.wikidata.org/entity/Q577067
Q14847264,Aeroporto railway station,http://www.wikidata.org/entity/Q14847264
Q2875332,AéroLyon,http://www.wikidata.org/entity/Q2875332
Q14946989,Aero 30,http://www.wikidata.org/entity/Q14946989
